,buysell,datetime,exchange,filled_prx,filled_qty,symbol,symbol_base
36932,SELL,40:08.0,XXX,2441.61,2.0003,ETHUSD.XXX,ETH
36933,SELL,40:08.0,XXX,2441.61,0.5571,ETHUSD.XXX,ETH
36934,SELL,40:08.0,XXX,2441.61,0.0464,ETHUSD.XXX,ETH
36935,SELL,40:08.0,XXX,2441.61,1.3002,ETHUSD.XXX,ETH
36936,SELL,40:08.0,XXX,2441.61,0.5001,ETHUSD.XXX,ETH
36937,BUY,40:08.0,XXX,165.17,0.121,SOLUSD.XXX,SOL
36938,BUY,40:08.1,XXX,66776.98,0.00107,BTCUSDT.XXX,BTC
36939,SELL,40:08.1,XXX,66676.01,0.15837,BTCUSD.XXX,BTC
36940,SELL,40:08.1,XXX,66676.01,0.16143,BTCUSD.XXX,BTC
36941,SELL,40:08.1,XXX,66676.01,0.43635,BTCUSD.XXX,BTC
36942,SELL,40:08.1,XXX,2441.78,0.6742,ETHUSD.XXX,ETH
36943,SELL,40:08.1,XXX,66777,0.10299,BTCUSDT.XXX,BTC
36944,SELL,40:08.1,XXX,66676.01,0.06365,BTCUSD.XXX,BTC
36945,SELL,40:08.1,XXX,66777,0.12294,BTCUSDT.XXX,BTC
36946,SELL,40:08.1,XXX,2441.78,1.2002,ETHUSD.XXX,ETH
36947,SELL,40:08.1,XXX,2441.78,1.3002,ETHUSD.XXX,ETH
36948,SELL,40:08.1,XXX,2441.78,1.554,ETHUSD.XXX,ETH
36949,SELL,40:08.1,XXX,2441.78,2.0003,ETHUSD.XXX,ETH
36950,SELL,40:08.1,XXX,2441.78,0.9001,ETHUSD.XXX,ETH
36951,SELL,40:08.1,XXX,66777,0.12499,BTCUSDT.XXX,BTC
36952,SELL,40:08.1,XXX,2441.78,0.5001,ETHUSD.XXX,ETH
36953,SELL,40:08.1,XXX,66777,0.14908,BTCUSDT.XXX,BTC
36954,BUY,40:08.3,XXX,2445.55,1.9996,ETHUSDT.XXX,ETH
36955,BUY,40:08.3,XXX,2445.55,1.3997,ETHUSDT.XXX,ETH
36956,BUY,40:08.3,XXX,2445.55,6.6007,ETHUSDT.XXX,ETH
36957,SELL,40:08.5,XXX,165.18,1.436,SOLUSD.XXX,SOL
36958,SELL,40:10.3,XXX,165.2,0.999,SOLUSD.XXX,SOL
36959,SELL,40:10.3,XXX,165.2,0.999,SOLUSD.XXX,SOL
36960,SELL,40:10.4,XXX,2445.36,0.1874,ETHUSDT.XXX,ETH
36961,BUY,40:11.8,XXX,165.22,0.061,SOLUSD.XXX,SOL
36962,BUY,40:11.8,XXX,165.22,7.939,SOLUSD.XXX,SOL
36963,BUY,40:11.8,XXX,165.45,0.5,SOLUSDT.XXX,SOL
36964,SELL,40:11.9,YYY,2445.43,0.1059,ETHUSDT.YYY,ETH
36965,SELL,40:12.1,YYY,2445.43,0.0168,ETHUSDT.YYY,ETH
36966,BUY,40:12.6,XXX,165.44,0.5,SOLUSDT.XXX,SOL
36967,BUY,40:12.6,XXX,165.44,0.032,SOLUSDT.XXX,SOL
36968,BUY,40:12.6,XXX,165.44,0.042,SOLUSDT.XXX,SOL
36969,BUY,40:12.6,XXX,165.44,0.283,SOLUSDT.XXX,SOL
36970,BUY,40:12.6,XXX,165.44,0.106,SOLUSDT.XXX,SOL
36971,BUY,40:12.6,XXX,165.44,0.11,SOLUSDT.XXX,SOL
36972,BUY,40:12.6,XXX,2441.99,5.1161,ETHUSD.XXX,ETH
36973,BUY,40:12.6,XXX,2441.99,4.8839,ETHUSD.XXX,ETH
36974,BUY,40:12.6,XXX,165.44,0.5,SOLUSDT.XXX,SOL
36975,BUY,40:12.6,XXX,165.44,0.049,SOLUSDT.XXX,SOL
36976,BUY,40:12.6,XXX,165.44,0.5,SOLUSDT.XXX,SOL
36977,BUY,40:12.6,XXX,165.44,0.09,SOLUSDT.XXX,SOL
36978,BUY,40:12.6,XXX,165.44,6.902,SOLUSDT.XXX,SOL
36979,BUY,40:12.6,XXX,165.44,0.459,SOLUSDT.XXX,SOL
36980,BUY,40:12.7,XXX,165.38,3.019,SOLUSDT.XXX,SOL
36981,BUY,40:12.7,XXX,66683.39,0.10484,BTCUSD.XXX,BTC
36982,BUY,40:12.7,XXX,66683.39,0.103,BTCUSD.XXX,BTC
36983,BUY,40:12.7,XXX,66784.01,0.0007,BTCUSDT.XXX,BTC
36984,BUY,40:12.7,XXX,66784.01,0.0007,BTCUSDT.XXX,BTC
36985,BUY,40:12.7,XXX,66784.01,0.007,BTCUSDT.XXX,BTC
36986,BUY,40:12.7,XXX,66683.39,0.29216,BTCUSD.XXX,BTC
36987,BUY,40:12.7,XXX,66784.01,0.17991,BTCUSDT.XXX,BTC
36988,BUY,40:12.7,XXX,66784.01,0.1233,BTCUSDT.XXX,BTC
36989,BUY,40:12.7,XXX,66778.1,0.10219,BTCUSDT.XXX,BTC
36990,BUY,40:12.7,XXX,66784.01,0.18839,BTCUSDT.XXX,BTC
36991,BUY,40:12.7,XXX,66778.1,0.05,BTCUSDT.XXX,BTC
36992,BUY,40:12.7,XXX,2441.59,2,ETHUSD.XXX,ETH
36993,BUY,40:12.7,XXX,2441.59,0.1774,ETHUSD.XXX,ETH
36994,BUY,40:12.7,XXX,2441.59,0.1779,ETHUSD.XXX,ETH
36995,BUY,40:12.7,XXX,2441.59,0.5,ETHUSD.XXX,ETH
36996,BUY,40:12.7,XXX,2441.59,0.9,ETHUSD.XXX,ETH
36997,BUY,40:12.7,XXX,2441.59,1.2,ETHUSD.XXX,ETH
36998,BUY,40:12.7,XXX,2441.59,1.5,ETHUSD.XXX,ETH
36999,BUY,40:12.7,XXX,2441.59,1.2573,ETHUSD.XXX,ETH
37000,BUY,40:13.7,XXX,0.50375,571,XRPUSD.XXX,XRP
37001,SELL,40:13.8,XXX,0.50376,75,XRPUSD.XXX,XRP
37002,SELL,40:13.9,XXX,0.50377,2000,XRPUSD.XXX,XRP
37003,SELL,40:14.1,XXX,2441.17,10,ETHUSD.XXX,ETH
37004,SELL,40:14.1,XXX,2444.69,1.9999,ETHUSDT.XXX,ETH
37005,SELL,40:14.1,XXX,2444.69,0.7999,ETHUSDT.XXX,ETH
37006,SELL,40:14.1,XXX,2444.69,1.3999,ETHUSDT.XXX,ETH
37007,SELL,40:14.1,XXX,2444.69,0.8999,ETHUSDT.XXX,ETH
37008,SELL,40:14.1,XXX,2444.69,1.4999,ETHUSDT.XXX,ETH
37009,SELL,40:14.1,XXX,2444.69,1.2999,ETHUSDT.XXX,ETH
37010,SELL,40:14.2,XXX,2444.83,0.8787,ETHUSDT.XXX,ETH
37011,SELL,40:14.2,XXX,2444.83,1.0525,ETHUSDT.XXX,ETH
37012,SELL,40:14.2,XXX,2444.83,0.069,ETHUSDT.XXX,ETH
37013,SELL,40:14.2,XXX,66773.73,0.13826,BTCUSDT.XXX,BTC
37014,SELL,40:14.2,XXX,66773.73,0.1503,BTCUSDT.XXX,BTC
37015,SELL,40:14.2,XXX,66773.73,0.1401,BTCUSDT.XXX,BTC
37016,SELL,40:14.2,XXX,66673.79,0.10299,BTCUSD.XXX,BTC
37017,SELL,40:14.2,XXX,66773.73,0.07134,BTCUSDT.XXX,BTC
37018,SELL,40:14.2,YYY,2444.72,2.3217,ETHUSDT.YYY,ETH
37019,SELL,40:14.2,XXX,2441.33,10,ETHUSD.XXX,ETH
37020,SELL,40:14.2,XXX,2445.1,0.1895,ETHUSDT.XXX,ETH
37021,SELL,40:14.2,XXX,2441.34,0.0868,ETHUSD.XXX,ETH
37022,SELL,40:14.4,XXX,2441.4,0.0047,ETHUSD.XXX,ETH
37023,SELL,40:14.4,XXX,2441.4,0.0474,ETHUSD.XXX,ETH
37024,SELL,40:14.4,XXX,2441.4,0.2381,ETHUSD.XXX,ETH
37025,SELL,40:14.4,XXX,2441.4,9.4695,ETHUSD.XXX,ETH
37026,SELL,40:14.5,XXX,165.35,1.5,SOLUSDT.XXX,SOL
37027,SELL,40:14.5,XXX,165.35,0.039,SOLUSDT.XXX,SOL
37028,SELL,40:14.5,XXX,165.35,1.219,SOLUSDT.XXX,SOL
37029,SELL,40:14.5,XXX,165.35,1.212,SOLUSDT.XXX,SOL
37030,SELL,40:14.5,XXX,165.35,1.969,SOLUSDT.XXX,SOL
37031,SELL,40:14.5,XXX,165.11,1.5,SOLUSD.XXX,SOL
37032,SELL,40:14.5,XXX,165.11,0.48,SOLUSD.XXX,SOL
37033,SELL,40:14.5,XXX,165.11,1.882,SOLUSD.XXX,SOL
37034,BUY,40:14.7,XXX,165.1,1,SOLUSD.XXX,SOL
37035,BUY,40:14.7,YYY,66773.99,0.3198,BTCUSDT.YYY,BTC
37036,SELL,40:15.7,XXX,66683.4,0.2018,BTCUSD.XXX,BTC
37037,SELL,40:15.7,XXX,66783.43,0.5,BTCUSDT.XXX,BTC
37038,SELL,40:15.7,XXX,66683.4,0.12397,BTCUSD.XXX,BTC
37039,SELL,40:15.7,XXX,66683.4,0.02222,BTCUSD.XXX,BTC
37040,SELL,40:15.7,XXX,66683.4,0.10301,BTCUSD.XXX,BTC
37041,SELL,40:15.7,XXX,66683.4,0.049,BTCUSD.XXX,BTC
37042,SELL,40:15.7,XXX,66683.41,0.2171,BTCUSD.XXX,BTC
37043,SELL,40:15.7,XXX,66683.41,0.0656,BTCUSD.XXX,BTC
37044,SELL,40:15.7,XXX,66683.41,0.2173,BTCUSD.XXX,BTC
37045,SELL,40:15.7,XXX,165.1,1.2,SOLUSD.XXX,SOL
37046,SELL,40:15.7,XXX,165.1,0.999,SOLUSD.XXX,SOL
37047,SELL,40:15.7,XXX,2445.67,0.3339,ETHUSDT.XXX,ETH
37048,SELL,40:15.7,XXX,165.1,4.839,SOLUSD.XXX,SOL
37049,SELL,40:15.7,XXX,165.1,0.962,SOLUSD.XXX,SOL
37050,SELL,40:15.9,XXX,165.37,0.591,SOLUSDT.XXX,SOL
37051,SELL,40:15.9,XXX,165.37,0.499,SOLUSDT.XXX,SOL
37052,SELL,40:15.9,XXX,165.13,1.2,SOLUSD.XXX,SOL
37053,BUY,40:16.4,XXX,2445.81,1.9996,ETHUSDT.XXX,ETH
37054,BUY,40:16.4,XXX,2442.19,1.2996,ETHUSD.XXX,ETH
37055,BUY,40:16.4,XXX,2445.81,1.3997,ETHUSDT.XXX,ETH
37056,BUY,40:16.4,XXX,2445.81,2,ETHUSDT.XXX,ETH
37057,BUY,40:16.5,XXX,2442.19,2,ETHUSD.XXX,ETH
37058,BUY,40:16.5,XXX,2442.19,1.2997,ETHUSD.XXX,ETH
37059,BUY,40:16.5,XXX,2442.19,1.4997,ETHUSD.XXX,ETH
37060,BUY,40:16.5,XXX,2442.19,0.8997,ETHUSD.XXX,ETH
37061,BUY,40:16.5,XXX,2445.73,0.4105,ETHUSDT.XXX,ETH
37062,BUY,40:16.5,XXX,2442.19,0.4998,ETHUSD.XXX,ETH
37063,BUY,40:16.5,XXX,2445.73,1.2835,ETHUSDT.XXX,ETH
37064,BUY,40:16.5,XXX,2442.19,1.1997,ETHUSD.XXX,ETH
37065,BUY,40:16.5,XXX,2445.73,0.8997,ETHUSDT.XXX,ETH
37066,BUY,40:16.5,XXX,2445.73,0.3893,ETHUSDT.XXX,ETH
37067,BUY,40:16.5,XXX,2445.73,0.8,ETHUSDT.XXX,ETH
37068,BUY,40:16.5,XXX,2445.73,1.3,ETHUSDT.XXX,ETH
37069,BUY,40:16.5,XXX,2445.73,0.9,ETHUSDT.XXX,ETH
37070,BUY,40:16.5,XXX,2442.19,0.7636,ETHUSD.XXX,ETH
37071,BUY,40:16.5,XXX,2442.19,0.1738,ETHUSD.XXX,ETH
37072,BUY,40:16.5,XXX,2442.19,0.3855,ETHUSD.XXX,ETH
37073,BUY,40:16.5,XXX,2442.19,0.1872,ETHUSD.XXX,ETH
37074,BUY,40:16.5,XXX,2442.19,2,ETHUSD.XXX,ETH
37075,BUY,40:16.5,XXX,2442.19,0.0488,ETHUSD.XXX,ETH
37076,BUY,40:16.5,XXX,2442.19,0.1364,ETHUSD.XXX,ETH
37077,BUY,40:16.5,XXX,2442.19,1.2512,ETHUSD.XXX,ETH
37078,BUY,40:16.5,XXX,2442.19,0.5,ETHUSD.XXX,ETH
37079,BUY,40:16.5,XXX,2442.19,1.3,ETHUSD.XXX,ETH
37080,BUY,40:16.5,XXX,2442.19,2,ETHUSD.XXX,ETH
37081,BUY,40:16.5,XXX,2442.19,0.6895,ETHUSD.XXX,ETH
37082,BUY,40:16.5,XXX,2442.19,0.027,ETHUSD.XXX,ETH
37083,BUY,40:16.5,XXX,2442.19,0.1808,ETHUSD.XXX,ETH
37084,BUY,40:16.5,XXX,2442.19,0.3562,ETHUSD.XXX,ETH
37085,BUY,40:16.6,XXX,2442.17,1.3,ETHUSD.XXX,ETH
37086,BUY,40:16.6,XXX,165.14,0.04,SOLUSD.XXX,SOL
37087,BUY,40:16.6,XXX,165.14,0.039,SOLUSD.XXX,SOL
37088,BUY,40:16.6,XXX,165.14,3.02,SOLUSD.XXX,SOL
37089,BUY,40:16.6,XXX,165.14,0.031,SOLUSD.XXX,SOL
37090,BUY,40:16.6,XXX,165.14,0.033,SOLUSD.XXX,SOL
37091,BUY,40:16.6,XXX,165.14,0.48,SOLUSD.XXX,SOL
37092,SELL,40:17.2,XXX,2445.59,1.9999,ETHUSDT.XXX,ETH
37093,SELL,40:17.2,XXX,2445.59,0.8999,ETHUSDT.XXX,ETH
37094,SELL,40:17.2,XXX,2445.59,1.2999,ETHUSDT.XXX,ETH
37095,SELL,40:17.2,XXX,2445.59,1.3999,ETHUSDT.XXX,ETH
37096,SELL,40:17.2,XXX,2445.59,0.7999,ETHUSDT.XXX,ETH
37097,BUY,40:17.6,XXX,2442.17,2,ETHUSD.XXX,ETH
37098,BUY,40:18.9,XXX,165.14,2,SOLUSD.XXX,SOL
37099,BUY,40:18.9,XXX,165.14,0.481,SOLUSD.XXX,SOL
37100,BUY,40:18.9,XXX,165.14,0.877,SOLUSD.XXX,SOL
37101,BUY,40:18.9,XXX,165.14,0.999,SOLUSD.XXX,SOL
37102,BUY,40:18.9,XXX,165.1,3.02,SOLUSD.XXX,SOL
37103,BUY,40:19.0,XXX,66695.98,0.10297,BTCUSD.XXX,BTC
37104,BUY,40:19.0,XXX,66695.98,0.10097,BTCUSD.XXX,BTC
37105,BUY,40:19.0,XXX,2445.55,1.4996,ETHUSDT.XXX,ETH
37106,BUY,40:19.0,XXX,66695.98,0.15197,BTCUSD.XXX,BTC
37107,BUY,40:19.0,XXX,2445.55,1.4,ETHUSDT.XXX,ETH
37108,BUY,40:19.0,XXX,2445.55,2,ETHUSDT.XXX,ETH
37109,BUY,40:19.0,XXX,66695.98,0.04719,BTCUSD.XXX,BTC
37110,BUY,40:19.0,XXX,66695.98,0.02999,BTCUSD.XXX,BTC
37111,BUY,40:19.0,XXX,66795.55,0.14996,BTCUSDT.XXX,BTC
37112,BUY,40:19.0,XXX,66795.55,0.103,BTCUSDT.XXX,BTC
37113,BUY,40:19.0,XXX,66695.98,0.103,BTCUSD.XXX,BTC
37114,BUY,40:19.0,XXX,66795.55,0.111,BTCUSDT.XXX,BTC
37115,BUY,40:19.0,XXX,66695.98,0.10495,BTCUSD.XXX,BTC
37116,BUY,40:19.0,XXX,66795.55,0.04999,BTCUSDT.XXX,BTC
37117,BUY,40:19.0,XXX,66695.98,0.152,BTCUSD.XXX,BTC
37118,BUY,40:19.0,XXX,66695.98,0.101,BTCUSD.XXX,BTC
37119,BUY,40:19.0,XXX,66695.98,0.03,BTCUSD.XXX,BTC
37120,BUY,40:19.0,XXX,66695.98,0.00905,BTCUSD.XXX,BTC
37121,BUY,40:19.0,XXX,0.50394,2000,XRPUSD.XXX,XRP
37122,BUY,40:19.0,XXX,165.35,0.6,SOLUSDT.XXX,SOL
37123,BUY,40:19.0,XXX,165.35,0.5,SOLUSDT.XXX,SOL
37124,BUY,40:19.0,XXX,165.35,3.998,SOLUSDT.XXX,SOL
37125,BUY,40:19.0,XXX,165.35,1.999,SOLUSDT.XXX,SOL
37126,SELL,40:19.1,XXX,165.11,0.999,SOLUSD.XXX,SOL
37127,SELL,40:19.1,XXX,165.11,1.199,SOLUSD.XXX,SOL
37128,SELL,40:19.3,XXX,165.1,5.615,SOLUSD.XXX,SOL
37129,BUY,40:19.5,XXX,66795.55,0.00707,BTCUSDT.XXX,BTC
37130,BUY,40:19.5,XXX,66795.55,0.49293,BTCUSDT.XXX,BTC
37131,BUY,40:19.5,XXX,66795.54,0.0126,BTCUSDT.XXX,BTC
37132,BUY,40:19.5,XXX,66795.54,0.0984,BTCUSDT.XXX,BTC
37133,BUY,40:19.5,XXX,66795.54,0.07693,BTCUSDT.XXX,BTC
37134,BUY,40:19.5,XXX,66795.54,0.09707,BTCUSDT.XXX,BTC
37135,BUY,40:19.5,XXX,66795.54,0.103,BTCUSDT.XXX,BTC
37136,BUY,40:19.5,XXX,66795.54,0.112,BTCUSDT.XXX,BTC
37137,BUY,40:19.5,XXX,165.08,0.962,SOLUSD.XXX,SOL
37138,BUY,40:19.7,YYY,66787.85,0.00576,BTCUSDT.YYY,BTC
37139,SELL,40:19.7,XXX,66788.01,1.00E-05,BTCUSDT.XXX,BTC
37140,BUY,40:19.7,XXX,66687.99,0.08956,BTCUSD.XXX,BTC
37141,BUY,40:19.7,XXX,2445.02,1.722,ETHUSDT.XXX,ETH
37142,BUY,40:19.7,XXX,66686.51,0.103,BTCUSD.XXX,BTC
37143,BUY,40:19.7,XXX,66686.51,0.0057,BTCUSD.XXX,BTC
37144,BUY,40:19.7,XXX,66686.51,0.101,BTCUSD.XXX,BTC
37145,BUY,40:20.0,XXX,2441.56,0.9924,ETHUSD.XXX,ETH
37146,BUY,40:20.2,XXX,165.06,0.121,SOLUSD.XXX,SOL
37147,BUY,40:21.6,XXX,165.06,0.999,SOLUSD.XXX,SOL
37148,BUY,40:21.6,XXX,165.06,1.198,SOLUSD.XXX,SOL
37149,BUY,40:21.6,XXX,66684,0.103,BTCUSD.XXX,BTC
37150,BUY,40:21.6,XXX,0.50383,1504,XRPUSD.XXX,XRP
37151,BUY,40:21.6,XXX,165.04,2.838,SOLUSD.XXX,SOL
37152,BUY,40:21.6,XXX,165.04,0.912,SOLUSD.XXX,SOL
37153,BUY,40:21.6,XXX,165.04,1.2,SOLUSD.XXX,SOL
37154,BUY,40:21.6,XXX,2440.93,0.5385,ETHUSD.XXX,ETH
37155,SELL,40:21.9,XXX,2444.33,1.9999,ETHUSDT.XXX,ETH
37156,SELL,40:21.9,XXX,2444.33,1.3999,ETHUSDT.XXX,ETH
37157,SELL,40:21.9,XXX,2444.33,1.4999,ETHUSDT.XXX,ETH
37158,SELL,40:21.9,XXX,2444.33,0.7999,ETHUSDT.XXX,ETH
37159,SELL,40:21.9,XXX,2444.33,1.2999,ETHUSDT.XXX,ETH
37160,SELL,40:21.9,XXX,2444.33,0.8999,ETHUSDT.XXX,ETH
37161,SELL,40:21.9,XXX,66780.01,0.00054,BTCUSDT.XXX,BTC
37162,SELL,40:22.0,XXX,66780.01,0.10299,BTCUSDT.XXX,BTC
37163,SELL,40:22.0,XXX,66780.01,0.11099,BTCUSDT.XXX,BTC
37164,SELL,40:22.0,XXX,165.28,0.539,SOLUSDT.XXX,SOL
37165,SELL,40:22.0,XXX,66780.01,0.04491,BTCUSDT.XXX,BTC
37166,SELL,40:22.0,XXX,66678.56,0.02989,BTCUSD.XXX,BTC
37167,SELL,40:22.0,XXX,66780.01,0.12499,BTCUSDT.XXX,BTC
37168,SELL,40:22.0,XXX,66780.01,0.11102,BTCUSDT.XXX,BTC
37169,SELL,40:22.0,XXX,165.28,0.499,SOLUSDT.XXX,SOL
37170,SELL,40:22.0,XXX,66678.56,0.06641,BTCUSD.XXX,BTC
37171,SELL,40:22.0,XXX,66678.56,0.10301,BTCUSD.XXX,BTC
37172,SELL,40:22.0,XXX,165.28,0.4,SOLUSDT.XXX,SOL
37173,SELL,40:22.0,XXX,165.28,0.2,SOLUSDT.XXX,SOL
37174,SELL,40:22.0,XXX,66780.02,0.06089,BTCUSDT.XXX,BTC
37175,SELL,40:22.0,XXX,0.50379,1933,XRPUSD.XXX,XRP
37176,SELL,40:22.0,XXX,0.50379,67,XRPUSD.XXX,XRP
37177,SELL,40:22.0,XXX,165.28,0.6,SOLUSDT.XXX,SOL
37178,SELL,40:22.0,XXX,165.04,0.999,SOLUSD.XXX,SOL
37179,SELL,40:22.0,XXX,165.04,0.319,SOLUSD.XXX,SOL
37180,SELL,40:22.0,XXX,66678.56,0.15199,BTCUSD.XXX,BTC
37181,SELL,40:22.0,XXX,165.04,1.923,SOLUSD.XXX,SOL
37182,SELL,40:22.0,XXX,66678.56,0.10099,BTCUSD.XXX,BTC
37183,SELL,40:22.1,XXX,2440.82,2.0003,ETHUSD.XXX,ETH
37184,SELL,40:22.1,XXX,2440.82,1.2999,ETHUSD.XXX,ETH
37185,SELL,40:22.1,XXX,165.28,0.5,SOLUSDT.XXX,SOL
37186,SELL,40:22.1,XXX,165.04,0.66,SOLUSD.XXX,SOL
37187,BUY,40:22.3,XXX,2444.5,0.8998,ETHUSDT.XXX,ETH
37188,BUY,40:22.3,XXX,2444.5,1.2997,ETHUSDT.XXX,ETH
37189,BUY,40:22.3,XXX,2444.5,0.7998,ETHUSDT.XXX,ETH
37190,BUY,40:22.3,XXX,2444.5,0.5505,ETHUSDT.XXX,ETH
37191,BUY,40:22.3,XXX,2444.5,1.9996,ETHUSDT.XXX,ETH
37192,BUY,40:22.3,XXX,2444.5,0.9492,ETHUSDT.XXX,ETH
37193,BUY,40:22.3,XXX,2444.5,1.3997,ETHUSDT.XXX,ETH
37194,BUY,40:23.4,XXX,2440.81,6.9609,ETHUSD.XXX,ETH
37195,BUY,40:23.4,XXX,66683.99,0.03,BTCUSD.XXX,BTC
37196,BUY,40:23.4,XXX,66683.99,0.085,BTCUSD.XXX,BTC
37197,BUY,40:23.4,XXX,2440.81,2.3473,ETHUSD.XXX,ETH
37198,BUY,40:23.4,XXX,66683.99,0.05,BTCUSD.XXX,BTC
37199,BUY,40:23.4,XXX,165.03,0.998,SOLUSD.XXX,SOL
37200,BUY,40:23.4,XXX,66683.99,0.105,BTCUSD.XXX,BTC
37201,BUY,40:23.4,XXX,165.03,1.199,SOLUSD.XXX,SOL
37202,BUY,40:23.4,XXX,66683.99,0.10298,BTCUSD.XXX,BTC
37203,BUY,40:23.4,XXX,66783.52,0.02579,BTCUSDT.XXX,BTC
37204,BUY,40:23.4,XXX,66683.99,0.10098,BTCUSD.XXX,BTC
37205,BUY,40:23.4,XXX,66783.52,0.10997,BTCUSDT.XXX,BTC
37206,BUY,40:23.4,XXX,66683.99,0.02604,BTCUSD.XXX,BTC
37207,BUY,40:23.4,XXX,66783.52,0.12497,BTCUSDT.XXX,BTC
37208,BUY,40:23.4,XXX,66678.55,0.103,BTCUSD.XXX,BTC
37209,BUY,40:23.4,XXX,0.50446,500,XRPUSDT.XXX,XRP
37210,BUY,40:23.4,XXX,0.50446,209,XRPUSDT.XXX,XRP
37211,BUY,40:23.4,XXX,0.50446,500,XRPUSDT.XXX,XRP
37212,BUY,40:23.4,XXX,165.26,0.5,SOLUSDT.XXX,SOL
37213,BUY,40:23.4,XXX,165.26,0.6,SOLUSDT.XXX,SOL
37214,BUY,40:23.4,XXX,0.50379,2000,XRPUSD.XXX,XRP
37215,BUY,40:23.4,XXX,165.03,0.48,SOLUSD.XXX,SOL
37216,BUY,40:23.4,XXX,165.03,0.481,SOLUSD.XXX,SOL
37217,BUY,40:23.4,XXX,66676.84,0.00697,BTCUSD.XXX,BTC
37218,SELL,40:23.7,XXX,2443.96,1.9999,ETHUSDT.XXX,ETH
37219,SELL,40:23.7,XXX,2443.96,0.1495,ETHUSDT.XXX,ETH
37220,SELL,40:23.7,XXX,2443.96,0.1658,ETHUSDT.XXX,ETH
37221,SELL,40:23.8,XXX,2443.96,2,ETHUSDT.XXX,ETH
37222,SELL,40:23.8,XXX,2440.47,1.9999,ETHUSD.XXX,ETH
37223,BUY,40:25.4,XXX,2443.95,1.9933,ETHUSDT.XXX,ETH
37224,BUY,40:25.4,XXX,2443.95,4.4094,ETHUSDT.XXX,ETH
37225,BUY,40:25.4,XXX,2443.95,2.6204,ETHUSDT.XXX,ETH
37226,BUY,40:25.4,XXX,66773.17,0.07046,BTCUSDT.XXX,BTC
37227,BUY,40:25.4,XXX,66773.17,0.125,BTCUSDT.XXX,BTC
37228,BUY,40:25.4,XXX,66773.17,0.11,BTCUSDT.XXX,BTC
37229,BUY,40:25.4,XXX,66773.17,0.02979,BTCUSDT.XXX,BTC
37230,BUY,40:25.4,XXX,0.50436,500,XRPUSDT.XXX,XRP
37231,BUY,40:25.4,XXX,0.50436,593,XRPUSDT.XXX,XRP
37232,BUY,40:25.4,XXX,0.50436,79,XRPUSDT.XXX,XRP
37233,SELL,40:25.9,XXX,2443.4,1.9999,ETHUSDT.XXX,ETH
37234,SELL,40:25.9,XXX,2443.4,1.3999,ETHUSDT.XXX,ETH
37235,SELL,40:25.9,XXX,2443.41,1.4002,ETHUSDT.XXX,ETH
37236,SELL,40:25.9,XXX,2439.81,1.3002,ETHUSD.XXX,ETH
37237,SELL,40:25.9,XXX,2443.41,2.0003,ETHUSDT.XXX,ETH
37238,SELL,40:25.9,XXX,2439.81,1.3002,ETHUSD.XXX,ETH
37239,SELL,40:25.9,XXX,2443.41,1.2999,ETHUSDT.XXX,ETH
37240,SELL,40:25.9,XXX,2443.41,0.8999,ETHUSDT.XXX,ETH
37241,SELL,40:25.9,XXX,2443.41,1.4999,ETHUSDT.XXX,ETH
37242,SELL,40:25.9,XXX,2443.41,0.7999,ETHUSDT.XXX,ETH
37243,SELL,40:26.0,XXX,2439.81,0.4999,ETHUSD.XXX,ETH
37244,SELL,40:26.0,XXX,2439.81,1.1999,ETHUSD.XXX,ETH
37245,SELL,40:26.0,XXX,2439.81,0.8999,ETHUSD.XXX,ETH
37246,SELL,40:26.0,XXX,2439.81,1.4999,ETHUSD.XXX,ETH
37247,SELL,40:26.0,XXX,2439.88,2.0002,ETHUSD.XXX,ETH
37248,SELL,40:26.3,XXX,2439.92,1.3002,ETHUSD.XXX,ETH
37249,SELL,40:26.3,XXX,2439.92,1.9927,ETHUSD.XXX,ETH
37250,SELL,40:26.3,XXX,165.23,0.599,SOLUSDT.XXX,SOL
37251,SELL,40:26.3,XXX,165.23,0.499,SOLUSDT.XXX,SOL
37252,SELL,40:26.3,XXX,164.99,1.199,SOLUSD.XXX,SOL
37253,SELL,40:26.3,XXX,165.23,1.999,SOLUSDT.XXX,SOL
37254,SELL,40:26.3,XXX,164.99,0.999,SOLUSD.XXX,SOL
37255,SELL,40:26.3,XXX,165.23,3.999,SOLUSDT.XXX,SOL
37256,SELL,40:26.3,XXX,164.99,0.961,SOLUSD.XXX,SOL
37257,SELL,40:26.3,XXX,164.99,4.788,SOLUSD.XXX,SOL
37258,SELL,40:26.3,XXX,164.99,0.053,SOLUSD.XXX,SOL
37259,SELL,40:26.4,XXX,2439.94,1.2926,ETHUSD.XXX,ETH
37260,SELL,40:26.4,XXX,165,1,SOLUSD.XXX,SOL
37261,SELL,40:26.4,XXX,165,1.2,SOLUSD.XXX,SOL
37262,SELL,40:26.4,XXX,2439.94,1.5002,ETHUSD.XXX,ETH
37263,SELL,40:26.4,XXX,2439.94,0.9001,ETHUSD.XXX,ETH
37264,SELL,40:26.4,XXX,2439.94,0.5001,ETHUSD.XXX,ETH
37265,SELL,40:26.4,XXX,2439.94,1.3002,ETHUSD.XXX,ETH
37266,SELL,40:26.4,XXX,2439.94,1.2002,ETHUSD.XXX,ETH
